URL,ID,MPN,NAME,BRAND,CATEGORY,TAG,OVERVIEW,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40,FEATURE_41,FEATURE_42,FEATURE_43,FEATURE_44,FEATURE_45,FEATURE_46,FEATURE_47,FEATURE_48,FEATURE_49,FEATURE_50,FEATURE_51,SPEC_HEADER_1,SPEC_VALUE_1,SPEC_HEADER_2,SPEC_VALUE_2,SPEC_HEADER_3,SPEC_VALUE_3,SPEC_HEADER_4,SPEC_VALUE_4,SPEC_HEADER_5,SPEC_VALUE_5,SPEC_HEADER_6,SPEC_VALUE_6,SPEC_HEADER_7,SPEC_VALUE_7,SPEC_HEADER_8,SPEC_VALUE_8,SPEC_HEADER_9,SPEC_VALUE_9,SPEC_HEADER_10,SPEC_VALUE_10,SPEC_HEADER_11,SPEC_VALUE_11,SPEC_HEADER_12,SPEC_VALUE_12,SPEC_HEADER_13,SPEC_VALUE_13,SPEC_HEADER_14,SPEC_VALUE_14,SPEC_HEADER_15,SPEC_VALUE_15,SPEC_HEADER_16,SPEC_VALUE_16,SPEC_HEADER_17,SPEC_VALUE_17,SPEC_HEADER_18,SPEC_VALUE_18,SPEC_HEADER_19,SPEC_VALUE_19,SPEC_HEADER_20,SPEC_VALUE_20,SPEC_HEADER_21,SPEC_VALUE_21,SPEC_HEADER_22,SPEC_VALUE_22,SPEC_HEADER_23,SPEC_VALUE_23,SPEC_HEADER_24,SPEC_VALUE_24,SPEC_HEADER_25,SPEC_VALUE_25,SPEC_HEADER_26,SPEC_VALUE_26,SPEC_HEADER_27,SPEC_VALUE_27,SPEC_HEADER_28,SPEC_VALUE_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMG_SRC_1,IMG_SRC_2,IMG_SRC_3,IMG_SRC_4,IMG_SRC_5,IMG_SRC_6,IMG_SRC_7,IMG_SRC_8,IMG_SRC_9,IMG_SRC_10,IMG_SRC_11,IMG_SRC_12,IMG_SRC_13,IMG_SRC_14,IMG_SRC_15,IMG_SRC_16,IMG_SRC_17,IMG_SRC_18,IMG_SRC_19,IMG_SRC_20,IMG_SRC_21,IMG_SRC_22,IMG_SRC_23,IMG_SRC_24,IMG_SRC_25,IMG_SRC_26,IMG_SRC_27,IMG_SRC_28,IMG_SRC_29,IMG_SRC_30,IMG_SRC_31,IMG_SRC_32,IMG_SRC_33,IMG_SRC_34,IMG_SRC_35,IMG_SRC_36,IMG_SRC_37,IMG_SRC_38,IMG_SRC_39,IMG_SRC_40,IMG_SRC_41,IMG_SRC_42,IMG_SRC_43,IMG_SRC_44,IMG_SRC_45,IMG_SRC_46,IMG_SRC_47,IMG_SRC_48,IMG_SRC_49,IMG_SRC_50,IMG_SRC_51,IMG_SRC_52,IMG_SRC_53,IMG_SRC_54,IMG_SRC_55,IMG_SRC_56,IMG_SRC_57,IMG_SRC_58,IMG_SRC_59,IMG_SRC_60
http://www.maxwarehouse.com/products/3m-ultrathon-insect-repellent-liquid-for-mosquitoes-ticks-6-oz-pack-of-6,JEN-1384-2927,Model: SRA-6,3M Ultrathon Insect Repellent Liquid For Mosquitoes/Ticks 6 oz. (Pack of 6),3M,Home > Lawn and Garden,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    The Ultrathon Insect Repellent Aerosol Spray delivers the protection of Ultrathon Insect Repellent with the convenience of a spray. Designed to provide superb protection against mosquitoes that may carry viruses such as Zika, West Nile and Dengue Fever, this insect repellent lasts up to 8 hours against mosquitoes with proprietary 3M Time-Release Technology. Formulated with a polymer, this mosquito repellent traps DEET and releases it over skin surfaces for long-lasting protection for the whole family. Sweat and splash resistant, you can enjoy your outdoor adventure without having to worry about frequent reapplication. Give yourself and your family trusted protection with Ultrathon Insect Repellent Aerosol Spray.

                
                </div>","The Ultrathon Insect Repellent Aerosol Spray delivers the protection of Ultrathon Insect Repellent with the convenience of a spray. Designed to provide superb protection against mosquitoes that may carry viruses such as Zika, West Nile and Dengue Fever, this insect repellent lasts up to 8 hours against mosquitoes with proprietary 3M Time-Release Technology. Formulated with a polymer, this mosquito repellent traps DEET and releases it over skin surfaces for long-lasting protection for the whole family. Sweat and splash resistant, you can enjoy your outdoor adventure without having to worry about frequent reapplication. Give yourself and your family trusted protection with Ultrathon Insect Repellent Aerosol Spray.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),3.56,Length (in.),7.3,Width (in.),5.15,Height (in.),8.15,UPC,51131677777,Manufacturer Part No,SRA-6,Sub Brand,Ultrathon,Brand Name,3M,Organic,No,Product Type,Insect Repellent,Pest Type,Mosquitoes/Ticks,Deet,25 percent,Ready to Use,Yes,Container Size,6 oz,Effectiveness Duration,8 hr,Applicator,Spray Bottle,Active Ingredient,Deet,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-120-c-9-x-11,ACE-13900,,3M 11 in. L X 9 in. W 120 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.

                
                </div>","3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1,Length (in.),12.1,Width (in.),10,Height (in.),1.2,UPC,51144020164,Manufacturer Part No,88602NA,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,120 Grit,Material,Silicon Carbide,Product Type,Sandpaper,Wet or Dry,Wet and Dry,Number in Package,25 pk,Packaging Type,Carded,Recommended Surface,"Use to sand between coats of varnish, paint or other finish",Grit Type,Medium,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-150-c-9-x-11,ACE-10692,Model: 88601NA,3M 11 in. L X 9 in. W 150 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.

                
                </div>","3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),1.3,Length (in.),11.5,Width (in.),9.5,Height (in.),1.3,UPC,51144020157,Manufacturer Part No,88601NA,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,150 Grit,Grit Type,Fine,Material,Silicon Carbide,Product Type,Sandpaper,Number in Package,25 pk,Wet or Dry,Wet and Dry,Recommended Surface,Between Coats of Paint or Varnish,Packaging Type,Carded,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-1500-grit-9-x-11,ACE-1201102,,3M 11 in. L X 9 in. W 1500 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M™ Wetordry™ Sandpaper in finer grits features silicon carbide-a synthetic mineral that is very sharp and commonly used for low-pressure applications such as paint prep, smoothing of clear coats and as an alternative to compounding. Users only need to apply light pressure to obtain a consistent scratch pattern desirable for final finishing.

                
                </div>","3M™ Wetordry™ Sandpaper in finer grits features silicon carbide-a synthetic mineral that is very sharp and commonly used for low-pressure applications such as paint prep, smoothing of clear coats and as an alternative to compounding. Users only need to apply light pressure to obtain a consistent scratch pattern desirable for final finishing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.8,Length (in.),11.5,Width (in.),9.5,Height (in.),0.5,UPC,51144886647,Manufacturer Part No,88599,Brand Name,3M,Length,11 in.,Width,9 in.,Grit Type,Very Fine,Material,Silicon Carbide,Product Type,Sandpaper,Number in Package,25 pk,Wet or Dry,Wet and Dry,Packaging Type,Carded,Recommended Surface,Paint or Varnish,Grit,1500 Grit,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-180-c-9-x-11,ACE-10691,Model: 88600,3M Pro-Pak 11 in. L X 9 in. W 180 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.

                
                </div>","3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wetordry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.9,Length (in.),11.5,Width (in.),9.5,Height (in.),0.5,UPC,51144020140,Manufacturer Part No,88600,Brand Name,3M,Sub Brand,Pro-Pak,Length,11 in.,Width,9 in.,Grit,180 Grit,Material,Silicon Carbide,Product Type,Sandpaper,Number in Package,25 pk,Wet or Dry,Wet and Dry,Grit Type,Medium,Packaging Type,Boxed,Recommended Surface,"Between coats of paint, varnish or other finishes",California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-320-a-9-x-11,ACE-11399,,3M Pro-Pak 11 in. L X 9 in. W 320 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wet or dry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.

                
                </div>","3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wet or dry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.8,Length (in.),11.5,Width (in.),9.5,Height (in.),0.5,UPC,51144020041,Manufacturer Part No,99421NA,Brand Name,3M,Length,11 in.,Width,9 in.,Grit,320 Grit,Material,Silicon Carbide,Product Type,Sandpaper,Number in Package,25 pk,Wet or Dry,Wet and Dry,Recommended Surface,Paint &amp; Varnish,Packaging Type,Carded,Grit Type,Super Fine,Sub Brand,Pro-Pak,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-400-a-9-x-11,ACE-11398,Model: 99420NA,3M Pro-Pak 11 in. L X 9 in. W 400 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    This 3M 9” X 11” sandpaper is perfect for wet or dry sanding. It can be used with water to reduce clogging and extend abrasive life, use to sand between coats of paint, varnish or other finish.

                
                </div>","This 3M 9” X 11” sandpaper is perfect for wet or dry sanding. It can be used with water to reduce clogging and extend abrasive life, use to sand between coats of paint, varnish or other finish.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.6,Length (in.),11.5,Width (in.),9.5,Height (in.),0.8,UPC,51144020027,Manufacturer Part No,99420NA,Brand Name,3M,Sub Brand,Pro-Pak,Width,9 in.,Length,11 in.,Grit,400 Grit,Grit Type,Very Fine,Material,Silicon Carbide,Product Type,Sandpaper,Wet or Dry,Wet and Dry,Number in Package,25 pk,Packaging Type,Carded,Recommended Surface,Paint and Varnish,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-600-a-9-x-11,ACE-11397,,3M Pro-Pak 11 in. L X 9 in. W 600 Grit Silicon Carbide Sandpaper 25 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wet or dry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.

                
                </div>","3M Pro-pak Wet or Dry abrasives are specially designed for wet or dry sanding. Use 3M Imperial Wet or dry Sandpaper for a premiere finish on lacquers, primers, sealers, plastics and paints. For final or between coats sanding.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.8,Length (in.),11.5,Width (in.),9.5,Height (in.),0.8,UPC,51144020003,Manufacturer Part No,99419NA,Brand Name,3M,Sub Brand,Pro-Pak,Length,11 in.,Width,9 in.,Grit,600 Grit,Grit Type,Very Fine,Material,Silicon Carbide,Product Type,Sandpaper,Recommended Surface,Paint &amp; Varnish,Wet or Dry,Wet and Dry,Packaging Type,Carded,Number in Package,25 pk,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-wet-or-dry-tri-m-ite-paper-sheets-80-c-9-x-11,ACE-13902,Model: 2018,3M Tri-M-ite 11 in. L X 9 in. W 80 Grit Silicon Carbide Sandpaper 50 pk,3M,"Home > Paint > Paint Tools and Supplies > Sandpaper, Patching and Repair","<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M pro-pak wetordry sanding sheets can be used with water to reduce clogging and extend abrasive life. Features silicon carbide, a sharp, synthetic material that cuts fast and smooth. Use to sand between coats of paint, varnish or other finish.

                
                </div>","3M pro-pak wetordry sanding sheets can be used with water to reduce clogging and extend abrasive life. Features silicon carbide, a sharp, synthetic material that cuts fast and smooth. Use to sand between coats of paint, varnish or other finish.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),2.2,Length (in.),11,Width (in.),9,Height (in.),1.5,UPC,51144020188,Manufacturer Part No,2018,Brand Name,3M,Sub Brand,Tri-M-ite,Width,9 in.,Length,11 in.,Grit,80 Grit,Material,Silicon Carbide,Product Type,Sandpaper,Number in Package,50 pk,Wet or Dry,Wet and Dry,Packaging Type,Boxed,Grit Type,Coarse,Recommended Surface,"substrates, including paint, primer, gel coat, metal, and woo",California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/3m-white-1-pk-polyethylene-hard-hat,ACE-23224,Model: CHHWH1-12-DC,3M Safety Hard Hat White,3M,Home > Tools > Workwear and Safety Gear,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    3M hard hats are engineered to provide comfort, protection, balance and stability to help keep DIYer and professionals safe on the job. This white, non-vented hard hat will protect the head from possible impact. Comfortable suspension makes the hat sit lower on the head to reduce pressure points and increase security. Features a pin-lock system for easy size adjustment to provide a custom fit.

                
                </div>","3M hard hats are engineered to provide comfort, protection, balance and stability to help keep DIYer and professionals safe on the job. This white, non-vented hard hat will protect the head from possible impact. Comfortable suspension makes the hat sit lower on the head to reduce pressure points and increase security. Features a pin-lock system for easy size adjustment to provide a custom fit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.7,Length (in.),11,Width (in.),8.5,Height (in.),5.5,UPC,78371912956,Manufacturer Part No,CHHWH1-12-DC,Material,Polyethylene,Brand Name,3M,Color,White,Chin Strap,No,Insulated,No,Adjustable,Yes,Impact Resistant,Yes,Packaging Type,Bagged,Low Profile,No,ANSI Certified,Yes,Number in Package,1 pk,Product Type,Safety Hard Hat,Usage,Protection,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/canvas-hanger-jumbo-wht,ACE-5729579,Model: 17045-ES,3M Command Plastic Coated White Canvas Picture Hanger 5 lb 1 pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Canvas Picture Hangers make hanging your canvas prints, paintings and decorations quick and easy. Once the Canvas Hanger is installed on your wall, simply place your canvas picture on the canvas hanger and you are done! The small sawtooth ridge on the canvas hanger grips into the canvas frame, or stretcher bar, providing extra grip and security. Best of all, when you are ready to take down or move your canvas pictures, they come off cleanly - no nail holes or sticky residue. Command Canvas Picture Hangers are available in size large which hold most canvas pictures up to 18"" x 24"" and 3 pounds and size jumbo which hold most canvas pictures up to 24"" x 36"" and 5 pounds.

                
                </div>","Command Canvas Picture Hangers make hanging your canvas prints, paintings and decorations quick and easy. Once the Canvas Hanger is installed on your wall, simply place your canvas picture on the canvas hanger and you are done! The small sawtooth ridge on the canvas hanger grips into the canvas frame, or stretcher bar, providing extra grip and security. Best of all, when you are ready to take down or move your canvas pictures, they come off cleanly - no nail holes or sticky residue. Command Canvas Picture Hangers are available in size large which hold most canvas pictures up to 18"" x 24"" and 3 pounds and size jumbo which hold most canvas pictures up to 24"" x 36"" and 5 pounds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.1,Length (in.),1.2,Width (in.),3.85,Height (in.),6.7,UPC,76308731182,Manufacturer Part No,17045-ES,Brand Name,3M,Sub Brand,Command,Finish,Plastic Coated,Product Type,Canvas Picture Hanger,Color,White,Material,Plastic,Number in Package,1 pk,Hardware Included,Yes,Installation Type,Adhesive,Packaging Type,Carded,Capacity,5 lb,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/canvas-hanger-large-wht,ACE-5729587,Model: 17044-ES,3M Command Plastic Coated White Canvas Picture Hanger 3 lb 1 pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Canvas Picture Hangers make hanging your canvas prints, paintings and decorations quick and easy. Once the Canvas Hanger is applied to your wall, simply place your canvas picture on the canvas hanger and you are done! The small sawtooth ridge on the canvas hanger grips into the canvas frame, or stretcher bar, providing extra grip and security. Best of all, when you are ready to take down or move your canvas pictures, they come off cleanly - no nail holes or sticky residue. Command Canvas Picture Hangers are available in size large which hold most canvas pictures up to 18"" x 24"" and 3 pounds and size jumbo which hold most canvas pictures up to 24"" x 36"" and 5 pounds.

                
                </div>","Command Canvas Picture Hangers make hanging your canvas prints, paintings and decorations quick and easy. Once the Canvas Hanger is applied to your wall, simply place your canvas picture on the canvas hanger and you are done! The small sawtooth ridge on the canvas hanger grips into the canvas frame, or stretcher bar, providing extra grip and security. Best of all, when you are ready to take down or move your canvas pictures, they come off cleanly - no nail holes or sticky residue. Command Canvas Picture Hangers are available in size large which hold most canvas pictures up to 18"" x 24"" and 3 pounds and size jumbo which hold most canvas pictures up to 24"" x 36"" and 5 pounds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight (lb),0.1,Length (in.),1.15,Width (in.),3.85,Height (in.),6.7,UPC,76308731144,Manufacturer Part No,17044-ES,Brand Name,3M,Sub Brand,Command,Color,White,Finish,Plastic Coated,Material,Plastic,Product Type,Canvas Picture Hanger,Number in Package,1 pk,Installation Type,Adhesive,Hardware Included,Yes,Packaging Type,Carded,Capacity,3 lb,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/command-designer-hook-holds-up-to-3-lb-medium-wood-pack-of-6,ACE-5486824,Model: 17081B-ES,3M Command Medium Plastic Hook 3-1/8 In. L 2 Pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds. Forget about nails, screws and tacks, Command Hooks are fast and easy to hang. Using the revolutionary Command Adhesive, holds strongly on a variety of surfaces, including paint, wood, tile and more. Yet, removes cleanly - no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a replacement Mounting Strip, so you can take down, move and reuse them again and again.

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds. Forget about nails, screws and tacks, Command Hooks are fast and easy to hang. Using the revolutionary Command Adhesive, holds strongly on a variety of surfaces, including paint, wood, tile and more. Yet, removes cleanly - no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a replacement Mounting Strip, so you can take down, move and reuse them again and again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131851580,Manufacturer Part No,17081B-ES,Brand Name,3M,Sub Brand,Command,Size Class,Medium,Material,Plastic,Number in Package,2 pk,Easy Install,Yes,Packaging Type,Carded,Self Adhesive,Yes,Installation Type,No Installation Needed,Hardware Included,No Hardware Needed,Indoor or Outdoor,Indoor,Color,White,Product Type,Bath Hook,Capacity,3 lb,Length,3.125 in.,Usage,General Purpose Use,Width,1.2 in.,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.maxwarehouse.com/products/command-designer-hook-plastic-holds-up-to-5-lb-large-wood-trad-pack-of-4,ACE-5487087,Model: 17083BN-ES,3M Command Large Metal Hook 4-1/8 In. L 1 Pk,3M,Home > Storage and Organization,"<div class=""detail"" id=""product_description"" itemprop=""description"">
                
                    Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds. Forget about nails, screws and tacks, Command Hooks are fast and easy to hang. Using the revolutionary Command Adhesive, holds strongly on a variety of surfaces, including paint, wood, tile and more. Yet, removes cleanly - no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a replacement Mounting Strip, so you can take down, move and reuse them again and again.

                
                </div>","Command Hooks are available in a wide range of designs to match your individual style and decor. They also come in a variety of sizes and hold a surprising amount of weight - up to seven and a half pounds. Forget about nails, screws and tacks, Command Hooks are fast and easy to hang. Using the revolutionary Command Adhesive, holds strongly on a variety of surfaces, including paint, wood, tile and more. Yet, removes cleanly - no holes, marks, sticky residue or stains. Rehanging them is as easy as applying a replacement Mounting Strip, so you can take down, move and reuse them again and again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPC,51131964471,Manufacturer Part No,17083BN-ES,Size Class,Large,Material,Metal,Length,4-1/8 in.,Number in Package,1 pk,Packaging Type,Carded,Usage,Multi-Purpose Use,Self Adhesive,Yes,Hardware Included,No Hardware Needed,Installation Type,No Installation Needed,Easy Install,Yes,Indoor or Outdoor,Indoor,Finish,Brushed Nickel,Width,1.5 in.,Product Type,Designer Hooks,Depth,1.5 in.,Capacity,5 lb. cap.,Brand Name,Command,California residents see,Prop 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
